avg_keystroke_delay_ms,typing_speed_wpm,error_rate_pct,command_diversity,session_duration_s,unique_commands,dangerous_cmd_ratio,time_between_commands_ms,backspace_frequency,paste_frequency,label,label_name,frustration_index
153.3928057834681,80.75223826357131,9.67877644033388,0.1947374336803821,101.9666220258718,30.0,0.35222901494674647,789.3996309212991,0.12342649846070193,0.4724277459355732,1,Malicious_Hacker,69.84634251208314
167.126715320795,63.16526200803928,2.51227352921743,0.8107080669286972,1049.7553596181695,10.0,0.06982517316384178,2706.594484157955,0.04892267044962631,0.09369341198380778,0,Benign_Admin,15.78522252694227
169.01757066954033,67.08896223619564,8.278233610888135,0.5383689391563411,2238.458471439915,7.0,0.02765163652973208,2789.8330922080986,0.09077907740257266,0.1496464884647764,0,Benign_Admin,17.246100411819263
137.38064031703922,46.167520137335615,0.0,0.8374876419148185,1258.7690673854936,18.0,0.02062153072659613,2357.805347465729,0.09236327483060859,0.09155173966687447,0,Benign_Admin,23.000568255112896
71.55725320459223,77.23894483083623,18.872902488658706,0.47796915559954867,150.0397082212449,24.0,0.23660351076267008,908.5212872448919,0.0721555606456884,0.28156605424601777,1,Malicious_Hacker,49.4817775878108
83.07051801322886,81.3805638660276,18.616741094320027,0.21047562178264304,634.7495847028694,34.0,0.3299999609473092,1250.1352609,0.17485995033600993,0.5180929832265698,1,Malicious_Hacker,26.723155963223
120.48897693815331,81.38533660663417,14.571959755359394,0.310513271281285,1042.7198036977036,46.0,0.3077828389437123,177.62957875122186,0.25348928895303446,0.31727573470382503,1,Malicious_Hacker,78.02924269663612
106.55746975508028,64.33752965861727,0.0,0.82657078408647,1512.6975263949575,18.0,0.050284883280274244,3579.4189828989693,0.08662425523664274,0.0877859530111733,0,Benign_Admin,11.262053787588101
113.07407050698134,40.57381841904576,6.402345484621796,0.5932467085745726,919.484840548536,5.0,0.03044325599257429,2505.645662143283,0.0626674847553747,0.1222782290638745,0,Benign_Admin,17.640300849539003
125.26313806158095,104.95995019051047,20.615196488157327,0.2393982854047803,277.96177658919146,15.0,0.4223564796887005,851.6739024515836,0.2694498778231439,0.36077054513031237,1,Malicious_Hacker,50.58651527481726
108.51600807106992,68.58874172034238,6.185053898402366,0.6255097355193551,2004.0307767413342,17.0,0.034682798198273954,2438.217505169985,0.0843952760287533,0.13846228197799876,0,Benign_Admin,16.51235535300358
150.7353052277683,57.34579158758926,4.654107880153154,0.5894295331514063,1706.4610932379994,8.0,0.06345886408990078,2280.993332318596,0.06777855897854568,0.13627641865189927,0,Benign_Admin,21.429496101153887
151.74626155338,73.86040528810352,5.447828268129323,0.7513907849658914,1415.1078545734142,7.0,0.035945439681747224,4379.162588197498,0.08891250354472505,0.0,0,Benign_Admin,23.80952835693413
73.95390853506278,129.30388699756787,16.482756607156528,0.21675009178286847,232.9298443574968,34.0,0.6198367434618072,768.955869679372,0.16687007081755112,0.31274291457346287,1,Malicious_Hacker,67.40116176735958
91.07978081708501,129.960661383946,11.230542357226543,0.26769769727575854,861.8798602726373,28.0,0.4346508897595728,1113.262159273936,0.21205231413912845,0.2564292548530749,1,Malicious_Hacker,88.34307367665068
110.74592351872792,71.84101730057131,18.435335348180597,0.3802456008545654,842.332029387535,37.0,0.3176094495819596,1373.0469075386413,0.10985362080262033,0.4845509751746475,1,Malicious_Hacker,74.41047520002537
179.26635381367078,53.68523278769605,4.258771335827788,0.6728876398957431,1916.1539468205267,13.0,0.04074368627320978,2242.143803994124,0.07095910638679442,0.07068196570143533,0,Benign_Admin,27.375128936228514
168.72359451156467,53.69719774356214,2.580610514317785,0.6901411867715738,2217.3226545394664,6.0,0.05806600780490563,2737.854856132094,0.05109249666409876,0.10660932347574432,0,Benign_Admin,0.0
158.88360831193728,55.95187597059943,5.157270380632181,0.7619154261005198,2202.2883703447274,6.0,0.026312796553759548,4045.2510148730776,0.07338071749652683,0.10508426977236489,0,Benign_Admin,19.43059541275207
174.7624904696409,81.704668265306,7.780415098034627,0.8612220628255424,1938.0424555148413,15.0,0.0270535606470332,4142.699916235183,0.130537392380507,0.16088490720957077,0,Benign_Admin,18.26816160603826
98.04352850022266,122.89079655470611,7.131852144791013,0.1833700314067717,809.79011991537,39.0,0.6103934798209857,749.5531521743851,0.2661968907695773,0.18203512398107075,1,Malicious_Hacker,80.39737857003462
168.88886525770837,60.446342092436176,5.643395612392027,0.7021311648671942,898.1518189441092,9.0,0.048706649400192155,1930.039843407418,0.07619791892642282,0.08617551222066236,0,Benign_Admin,37.82454216557315
131.99349368523616,56.287220466727426,5.786635678788744,0.6962963202951588,1110.7235789048063,7.0,0.0590131111066931,4040.188564792752,0.13797378492348658,0.12696402254403383,0,Benign_Admin,10.480798597707825
139.53578710765714,69.41759826855727,11.469356939069474,0.32628677910488413,503.7760834096325,30.0,0.12010531775585959,946.9060694757288,0.2774806945310622,0.4093428873655553,1,Malicious_Hacker,82.37553630506594
90.30299883556779,35.6557773896502,9.600969161534186,0.16385797001503777,974.9272714643868,30.0,0.3484144930350717,978.7866471910531,0.25205928296531716,0.2847385942615033,1,Malicious_Hacker,64.33466726088542
148.33356903310144,51.538820538949075,6.4697555720996345,0.7097983153470895,836.0537395567924,9.0,0.02627861537201174,3029.102708325023,0.07896434600506066,0.0913631587416498,0,Benign_Admin,21.379165209180602
43.24123515780887,141.3285045935302,18.270640010855463,0.0,942.7570682634391,42.0,0.3998315259541291,1143.0207962568438,0.0,0.1830362006981784,1,Malicious_Hacker,64.01393971304724
94.4410058057102,80.2340867312162,19.052889601650023,0.5567102633676202,1231.5484142917253,28.0,0.5908886512087316,1721.0530583840716,0.30563194251573367,0.40012631221502065,1,Malicious_Hacker,64.06643187856633
161.44624745435365,129.4772364017802,21.334236202835623,0.26132559350459517,423.1828215448671,45.0,0.6635456403455955,838.3656128038648,0.13761365763744055,0.5848722402246502,1,Malicious_Hacker,80.62469810148002
148.21423931814599,61.83014721968042,5.152010782824823,0.7742127491071892,2042.5768529770185,17.0,0.06619778643322234,3131.020762078698,0.0837221817715848,0.07693138926266052,0,Benign_Admin,18.482662415794923
124.52713173202832,35.38768162370478,18.34811316190142,0.2749743132892859,850.0912190411075,39.0,0.4259830244449747,693.6477353210689,0.16183647473939425,0.34739864875956156,1,Malicious_Hacker,27.892477805670374
107.2575544135963,68.5589800288974,9.284540717223727,0.604056076327652,1014.7077605285327,17.0,0.11123893930812438,3077.144785883126,0.07134823399099104,0.17550553399652055,0,Benign_Admin,25.564217054585402
131.94880163311808,69.57888688166061,4.48524692515331,0.7140886246911203,2284.273557982386,14.0,0.015218687377911322,3628.382036037623,0.1236674245546806,0.014146902577897552,0,Benign_Admin,14.459262727660104
83.72635119670609,47.35910124594032,13.278393991150015,0.47814617090383593,369.31751253182324,46.0,0.4676136440939495,759.3657858103096,0.25642724663668687,0.46617146020295186,1,Malicious_Hacker,41.835425994177925
136.09746921562612,64.05685238669759,7.634788131268651,0.5858310885866495,835.4640813786156,16.0,0.058082033100180175,2790.9789003486403,0.08252971481726702,0.22557697984350714,0,Benign_Admin,12.1011569083308
93.98204422224757,34.347474110150614,5.619641420454055,0.6740453322416082,1411.4749166189044,17.0,0.05596783693132609,4746.738937508347,0.10592730844202679,0.1589474199618334,0,Benign_Admin,23.64479727846491
55.15447644750409,88.91176333738335,19.3922678649922,0.23774330993435477,877.1595047892524,47.0,0.18809798110389062,0.0,0.003030391125914994,0.3908043743196179,1,Malicious_Hacker,67.47262883328094
176.9879962629975,59.406672692150174,6.838152965975537,0.6680946064333382,2051.0389325332103,14.0,0.048634447547213244,3159.7177286821,0.0770009066054929,0.053603935027417664,0,Benign_Admin,11.225452599968998
180.92998567487854,65.06403993112804,3.8993896923091595,0.6773521108098473,992.477445916071,7.0,0.03680795462961534,4535.148720007549,0.08706164781644038,0.021327511994889067,0,Benign_Admin,15.957544008027712
67.98692616783038,122.33248738103147,5.982981328863698,0.2821163465601143,695.5118818543999,48.0,0.08321226267037068,1877.9783618954389,0.19157160490373115,0.4043903483544833,1,Malicious_Hacker,29.986452652828007
265.5819447196416,85.44684552435058,8.499153486373878,0.6025470695329358,1799.5748432540124,10.0,0.03038025603342163,3807.4447180083516,0.10543796520059792,0.11322922680145556,0,Benign_Admin,28.565884418863504
19.98129148867929,86.88693938902838,18.453152848783798,0.053964620000479496,579.1864899179012,32.0,0.4697622773714139,359.60609166639495,0.1971685659895935,0.4152356025146685,1,Malicious_Hacker,77.58304786169477
36.87127319534797,142.2894092444637,16.79824578941058,0.29287538318177053,712.3323673355495,22.0,0.32876711861754915,496.7107168365658,0.09909361612699345,0.4456316039458048,1,Malicious_Hacker,68.20386740094327
52.40336087884302,98.3723610438073,16.97867731232524,0.5539988453610574,376.8851744116506,30.0,0.22202951173042684,977.7813230268902,0.2513033865185096,0.4047455140979926,1,Malicious_Hacker,61.02382239959796
62.853008124747774,106.56406374699799,9.244876452711331,0.055540025213070665,975.08607388237,18.0,0.15757454204045068,1063.7142863571344,0.335136679618097,0.26258526613144745,1,Malicious_Hacker,69.35398745845238
160.8418681652524,60.276275687843274,4.906158842241632,0.7794264679621827,2379.2384907547025,5.0,0.06762366686084013,2717.1132794803743,0.05326349155874302,0.1072540324754622,0,Benign_Admin,18.98675083770104
100.41105244676483,138.74937602490252,20.465614879409785,0.43796227184856396,686.475473360798,33.0,0.411689117815047,892.4464418984057,0.12092611337954423,0.3954124646170255,1,Malicious_Hacker,31.635982255074396
155.23733438495518,41.33017945032874,2.8931688736526877,0.862467845846956,2183.03515536503,7.0,0.010714149555287739,1729.59125602057,0.0630346613534706,0.07054548887342994,0,Benign_Admin,31.57553191675312
124.1614739601521,49.77023628003302,5.369102606394074,0.7708303847201063,2666.1792020812886,8.0,0.08376884311492264,3942.5452284534717,0.08221798361091506,0.17781536942401371,0,Benign_Admin,34.388263794542226
103.93320695231417,136.27635442124415,19.404575845166228,0.07137796394309773,522.5134010054645,21.0,0.27445358774018336,699.8871349447145,0.10122867813143284,0.41563916905621473,1,Malicious_Hacker,25.296827235368248
41.83782183581649,90.0180226733994,9.102294707096359,0.2588032727157243,303.3788044740545,24.0,0.42835774390665593,1711.7891014995098,0.11887812957568046,0.20344928709760698,1,Malicious_Hacker,100.0
132.31905729167366,64.0736825579306,4.987858176920214,0.6839867204433359,1851.1908855390145,11.0,0.0730712685731972,4201.01476117189,0.07681641453292004,0.09753975419133158,0,Benign_Admin,50.1471170930221
131.31901440538218,35.085585997260125,0.6942188140950343,0.8340450446023144,2653.4219170191045,17.0,0.058667772314677895,4077.9017394533253,0.07303086518791492,0.08528474950698994,0,Benign_Admin,29.70804852537203
96.31827639002591,117.05884682905773,18.12143978324421,0.3665096925954085,785.7289434154653,42.0,0.39722095574522415,304.0628257405391,0.20894856410757456,0.3473669164530297,1,Malicious_Hacker,52.625113782868716
155.9058370760737,51.34662195715277,7.094196605224309,0.412773778671835,738.554457066529,13.0,0.04317784194902566,3152.4347668741857,0.08084038746076667,0.13109729054761052,0,Benign_Admin,13.391392377731457
59.028690283604845,47.53575723442667,11.600861450193882,0.09959956613476081,812.2627052802507,37.0,0.4928438810470719,714.1648363616499,0.1915670994017273,0.13025303910032818,1,Malicious_Hacker,35.14774732391945
132.2528583349251,52.818770675047844,4.981762006711593,0.7508725023229933,1690.0820287677673,17.0,0.046263932174779955,2716.3153063218474,0.07362264116034296,0.1207588301161536,0,Benign_Admin,11.696994680157925
154.13643191599311,47.77218865072888,23.63776021310341,0.40665679565960444,266.94336055427294,42.0,0.25943885797780486,1059.2186385449945,0.15240148566326633,0.496646793314532,1,Malicious_Hacker,56.979519700594295
147.83969635258998,29.428131972332192,2.4106370485581885,0.7066990717224871,336.70970503414264,8.0,0.07738509594843752,4418.240354757564,0.052382513179823634,0.13799613715237358,0,Benign_Admin,32.08682010835303
163.86310422789813,36.446629201643155,5.28343382727981,0.5679977488779293,1148.5049226688889,8.0,0.061644889551275214,2433.871411392432,0.055220474659204516,0.05585173007766121,0,Benign_Admin,33.08716678922282
180.10598693676073,44.87870533623894,7.321653574757039,0.75159392177041,1719.4325026882175,19.0,0.027228652539007612,1411.1815246797787,0.06522528827499004,0.1764652097243443,0,Benign_Admin,19.66235218602346
159.72499057465328,61.23425983913136,3.7809755956814337,0.6788869761172305,1465.0189476323817,18.0,0.0473039825698558,1603.0659085320408,0.0865224972706014,0.09090540407433143,0,Benign_Admin,27.873225056465234
63.96339225823492,92.88606590410691,13.063753170105239,0.39894784481658746,543.5691373364846,31.0,0.3699467497450401,1236.7040150228938,0.27243506939638207,0.1783892787228874,1,Malicious_Hacker,47.94398589271947
105.16700364202812,143.99348151652498,9.201896942301007,0.676124285678825,539.3695218204491,35.0,0.2466853318740084,1089.8165552989844,0.34405968553888955,0.25856704030238103,1,Malicious_Hacker,85.48926259623903
116.35249645399875,94.07665859713944,13.919478144083405,0.3858188576412585,895.1770611733357,37.0,0.36032782986665585,1092.659071116437,0.33163082600831995,0.38147294698595285,1,Malicious_Hacker,43.00470261934307
120.30322731050933,92.93954201654716,13.284687283071685,0.2529653830544153,882.7227885102404,19.0,0.4927306367775929,1805.5574912059787,0.3753388949126296,0.3306484282474267,1,Malicious_Hacker,90.30243641530797
173.74988081888807,52.15709959270097,4.7118248885567695,0.841093237974627,1567.7401785153593,6.0,0.07287673452840782,3828.0660763723795,0.07660758992341295,0.06132812540661701,0,Benign_Admin,17.896780044961453
86.28312827070579,52.658408362226666,9.314616426531007,0.5765651128120077,2006.2727289299312,7.0,0.07564726948231208,2723.364130838553,0.0746055010585988,0.107142550649604,0,Benign_Admin,35.43697760992414
178.65426961503715,65.28083094771445,8.404429889270476,0.8261921500713991,1300.906675061733,15.0,0.027243856806927307,4151.219640785614,0.061883296530326426,0.13437821759970686,0,Benign_Admin,30.580223881158126
132.8300051130464,82.87422879312845,20.09888263594144,0.5118571006639052,1121.899575591135,26.0,0.47342567513772604,1195.5322501079042,0.21269423250995667,0.40365897673162804,1,Malicious_Hacker,38.257611618757565
135.43909356512688,54.54581681679216,3.3293058934804853,0.7709451817139039,3059.833073499909,8.0,0.040631323034392666,4241.147343878727,0.1255615505815038,0.11554290953974057,0,Benign_Admin,28.65244950343942
74.52812380970637,59.421529639764415,23.93298511963348,0.5932066795891933,868.0776121894384,33.0,0.4008700178674141,1256.0722632481181,0.2733634757407605,0.6284588199181578,1,Malicious_Hacker,72.9517894629249
198.85846636713876,44.681507743039305,4.502617747632906,0.7253739661494573,1721.1164425969994,18.0,0.06346264041379425,5220.683796583114,0.009279973262015642,0.09194548113691633,0,Benign_Admin,25.88500786261195
95.57369576878948,70.76016338744232,4.680574766227544,0.14715949944110282,353.65208754139906,45.0,0.5455753741804324,1087.3924129032603,0.16823415805722897,0.3153245885847509,1,Malicious_Hacker,64.43282743606129
134.10719388698882,72.45503724816368,4.481915708358594,0.617240977935128,1528.050954586192,7.0,0.06083684178672635,4035.7246425830326,0.06462784356127646,0.07073665995552302,0,Benign_Admin,19.007996470684432
114.11380127757988,55.10964701748238,1.5205724424438007,0.7884045396361049,1738.0669482405024,11.0,0.03477627230371049,5765.979614439268,0.07064038974055988,0.10229357224422825,0,Benign_Admin,16.722628497320006
71.21419937864982,93.78077680417105,0.0,0.30785443458048933,113.17547840324556,34.0,0.47322966653369297,119.0830052342626,0.1990465288021741,0.4237173013109838,1,Malicious_Hacker,48.30545928454334
26.633569639800356,87.10758792710831,3.368192201304012,0.2600080480080694,801.5227446575618,29.0,0.48823306748510475,1050.00936875678,0.24872810515510685,0.27624816644588873,1,Malicious_Hacker,54.45404223005762
194.26068650848657,51.66784321259618,1.3960391248399606,0.8775310892609511,2170.2035697460187,18.0,0.07858915604088015,3184.810302489739,0.10520957382754545,0.10388799599955402,0,Benign_Admin,14.79561014607889
67.22039717709325,36.52214688922872,17.985362805056795,0.37110634672683096,794.1859692138094,45.0,0.24172097899057723,1097.2859904581546,0.29731567867979874,0.34414714739365576,1,Malicious_Hacker,73.10449494852722
188.00733447559867,67.39976851321333,8.345144773675408,0.6862551485372308,2332.13243405838,13.0,0.044453678868680395,2512.0066837927748,0.04549483819056837,0.14493089197993236,0,Benign_Admin,30.587806734902472
67.78119883008526,62.35936245713899,18.119479715382884,0.23654090984613307,361.7813228891934,20.0,0.2982386202482692,1165.3087478014677,0.23614546051964397,0.3773999262263179,1,Malicious_Hacker,23.736761078043266
90.43292670710132,67.74057354349806,12.001681728205005,0.28786125700772947,810.6829282654735,32.0,0.5118979745037684,1120.800261792833,0.011980425438596148,0.37809521132587626,1,Malicious_Hacker,81.9209281884063
47.37989192519117,33.262553387564765,15.755164545275678,0.28621565618764677,596.7252956779653,22.0,0.31963100633905006,1215.7791846429902,0.2966173404727605,0.16054196702412316,1,Malicious_Hacker,72.61818637842438
106.35255899535592,45.685535865963644,15.922082847134888,0.2641602267814318,989.174760055816,30.0,0.26839363231299385,865.1763238792469,0.2043869553003205,0.37678361725631804,1,Malicious_Hacker,66.45765603258474
142.63835651991388,20.235452874104823,6.189508683330572,0.7840620026504552,1659.5880845358113,17.0,0.09820097298814268,1153.9517495559446,0.07570652789108667,0.06883246598548692,0,Benign_Admin,12.554394596069708
86.95204659509353,59.185598634612944,14.288757856801071,0.3929494677243637,887.5595883895845,20.0,0.567295749758839,1561.256990996197,0.1956794717801976,0.25011906426779473,1,Malicious_Hacker,43.323907752253845
50.59708065490568,104.18721802824946,10.736189173831777,0.04242162999594323,1208.0407106810717,23.0,0.18871740890001548,1125.2797534650463,0.18017991924335955,0.3692174792063178,1,Malicious_Hacker,59.03274726830985
24.414813165778178,42.36673868872661,12.540606539751732,0.32084142145560235,190.6053978391858,33.0,0.4597161701519249,1253.2631091698279,0.1661311554980195,0.2753240548455197,1,Malicious_Hacker,60.76375788492859
25.13421424184466,50.417360259322095,10.168104531039656,0.4030516064172295,136.17230390889824,16.0,0.5216228085601691,1182.8492621090297,0.15625390775157236,0.3856379992679823,1,Malicious_Hacker,69.61025247530745
104.56451868792426,87.23021310780561,13.88760933350071,0.2574628316787696,647.9521731496191,36.0,0.24551802121832325,1496.6269806635962,0.2751864177751353,0.31894568531971096,1,Malicious_Hacker,24.493579363194527
177.46206353106223,53.109586506896335,7.060566908063684,0.7176441555277224,1495.1158814116134,15.0,0.02628278905739594,4732.049291368082,0.09464314453157917,0.1824891843120401,0,Benign_Admin,12.491005290389145
141.91779496666328,38.279791493756335,6.720946976719491,0.6534689543219946,1785.868709475457,9.0,0.04978124325967609,3331.485262021759,0.12014076207886554,0.1874287957029267,0,Benign_Admin,13.496843201379072
143.29611644022447,41.66808286662082,3.020743726859325,0.5820960208840197,472.8828532022958,7.0,0.07442471320133921,2954.1387406309786,0.08478943308223709,0.1540860847197547,0,Benign_Admin,13.06689254410832
74.04210820401117,64.00927303952703,14.522636778569506,0.1217196819058349,0.0,27.0,0.0,485.35024919280704,0.35257565813537617,0.2651542477707009,1,Malicious_Hacker,53.52661117330325
107.05914675092164,92.54377626929097,16.96557328029017,0.24278932042928783,1091.791165010729,25.0,0.4727260511839273,1170.1379313759269,0.25161022710350733,0.42240876749465417,1,Malicious_Hacker,68.59467161780175
160.71046457895142,43.784151893876064,5.16365871709513,0.7213196628237689,1301.7333560660609,7.0,0.02843875700072572,3339.723859374757,0.1517229849430317,0.10754359356377352,0,Benign_Admin,13.312482864224549
126.41392723867897,131.15920990187493,12.762014047417932,0.4764735656452548,793.1326142813797,47.0,0.66374015217559,1436.1587079434353,0.22060750884990835,0.3201561316801955,1,Malicious_Hacker,68.96372046683567
191.05894672597046,37.15219642824338,1.0672868212479965,0.6080615408413577,2108.552853610701,17.0,0.06310081227563578,2545.966419680556,0.08295495044074043,0.09704007127956987,0,Benign_Admin,1.0147696993542858
51.07474807930967,139.77236582360518,6.658275559456371,0.6063386760766187,282.4295165230432,32.0,0.1833325036631979,1858.9965278376126,0.11222419654521949,0.36774174884644495,1,Malicious_Hacker,63.33548210316579
122.19208585265751,51.36543260643339,6.116653825043445,0.8639964529371392,2062.043131040106,6.0,0.08818837304586988,3319.1602900919906,0.08230949424221462,0.10394514155722819,0,Benign_Admin,8.657195468537664
155.59362944308282,74.74036475918271,3.892823516584011,0.5932197078420807,1227.636348362013,18.0,0.01892832913170386,2451.833644030754,0.07245257507703264,0.014567287642868756,0,Benign_Admin,21.882332727011338
50.0368313339487,77.19206723852263,16.321352865309024,0.07408667324097368,911.2383310526918,34.0,0.4187065227469084,554.1809105835348,0.20268508438969732,0.3682095595894848,1,Malicious_Hacker,60.052997880011105
36.81798353442282,91.28463526560803,19.93867550512654,0.10489473453687845,0.0,18.0,0.32657251012219424,1028.5459923878702,0.29734754853920176,0.30046859951998756,1,Malicious_Hacker,28.940603885248926
170.09017646490116,43.94872850510771,3.697286212416342,0.6630389663956365,1958.0923291986358,12.0,0.023088331997900682,3775.4237330893743,0.11787469684630851,0.10622734010119272,0,Benign_Admin,15.493209835022672
83.7172093645595,93.53262810262027,10.177160337854124,0.3834463518054738,319.87387915797086,36.0,0.2106518372025994,744.1744883579644,0.20999582674320616,0.3655367453135677,1,Malicious_Hacker,46.62466140340184
54.7886879688221,42.30970482608001,15.341752218265652,0.3980749834593569,747.572705228172,45.0,0.33352484082801986,197.77136707413126,0.24887299203582422,0.2528440002724058,1,Malicious_Hacker,14.644953810982159
40.78121860312409,107.38443091004324,11.542938978617975,0.3829502507855478,315.7712864817971,24.0,0.08691438843718913,1575.16341128917,0.31079587896786803,0.3679196387688111,1,Malicious_Hacker,57.70037193503524
32.73907353341492,72.70171694153397,14.703659886998295,0.3379512730016688,994.7661801138352,19.0,0.28056794723713935,1154.4442414446216,0.1792790243929958,0.4460805866138375,1,Malicious_Hacker,32.38604756599128
112.56650454105451,49.45235362311169,2.1725710061900396,0.6156753404683808,2515.504507486785,8.0,0.06012733955052509,3102.0749162473835,0.1252414277425746,0.06730600431739499,0,Benign_Admin,16.07818438802416
85.59974970545738,104.56362636257943,18.99805813028122,0.3955005230543748,725.456689328673,35.0,0.562811438330576,1705.1629779752489,0.0999923618741435,0.38674646640559157,1,Malicious_Hacker,28.793112031386205
146.68050821428284,64.15662833229828,17.81211865065589,0.06309514509554975,1217.9753725243422,23.0,0.6688603097996091,812.0285153338721,0.1890527973309758,0.26220010507620284,1,Malicious_Hacker,55.781619203857545
177.93840357348597,53.82184550816299,3.656753264123897,0.7367365506816178,1308.4452841671014,18.0,0.03590263092369019,2343.04482360159,0.04022618685937258,0.03894612679559663,0,Benign_Admin,22.65462659495727
173.7309584112914,48.142883168320324,7.211051865915968,0.7113270410537764,3247.5692529677494,5.0,0.024169487964635975,3598.73901599314,0.06670715378131788,0.10851010247466827,0,Benign_Admin,11.895114176266832
172.76907661479802,76.54952823024783,7.495484145347468,0.6909466717695839,1959.526937791229,8.0,0.03401303093247988,2440.6700618627547,0.11644920533876711,0.12646531058952865,0,Benign_Admin,23.659093379148274
153.32767769129597,32.92676849003222,5.872647339348064,0.8088748619704186,1910.309726852217,18.0,0.04374914525799671,4951.142048297795,0.10221221367131711,0.16831194949828662,0,Benign_Admin,13.488971029859297
